customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
3969,female,26-35,south,electronics,online,paytm mall,4,excellent product! exceeded expectations.,positive,9,yes,no
3970,female,36-45,central,groceries,online,amazon,4,very satisfied with the quality.,positive,8,yes,no
3971,female,26-35,north,electronics,online,flipkart,5,very satisfied with the quality.,positive,17,yes,no
3972,other,46-60,north,automobile,online,swiggy instamart,2,product stopped working after few days.,negative,56,no,yes
3973,male,36-45,south,groceries,online,croma,3,"product is okay, nothing special.",neutral,68,no,no
3974,male,18-25,north,groceries,online,flipkart,5,very satisfied with the quality.,positive,56,no,no
3975,male,26-35,west,sports,online,bigbasket,2,late delivery and poor packaging.,negative,21,yes,yes
3976,other,60+,west,sports,online,zepto,3,neutral about the quality.,neutral,26,yes,no
3977,female,60+,south,fashion,online,lenskart,4,fast delivery and great packaging.,positive,18,yes,no
3978,other,26-35,central,groceries,online,lenskart,5,"amazing experience, highly recommend!",positive,54,no,no
3979,female,46-60,north,electronics,online,reliance digital,3,works fine but could be better.,neutral,60,no,no
3980,male,18-25,east,beauty,online,flipkart,1,product stopped working after few days.,negative,7,yes,yes
3981,female,60+,west,home & kitchen,online,others,5,fast delivery and great packaging.,positive,11,yes,no
3982,male,46-60,south,groceries,online,boat,3,"product is okay, nothing special.",neutral,33,yes,no
3983,other,18-25,central,fashion,online,ajio,3,average experience overall.,neutral,66,no,no
3984,other,46-60,east,books,online,shopclues,4,fast delivery and great packaging.,positive,4,yes,no
3985,other,36-45,central,home & kitchen,online,boat,2,late delivery and poor packaging.,negative,19,yes,yes
3986,female,60+,west,sports,online,meesho,1,customer service was unhelpful.,negative,63,no,yes
3987,male,26-35,south,sports,online,nykaa,3,"product is okay, nothing special.",neutral,34,yes,no
3988,male,60+,central,automobile,online,others,3,"delivery was fine, product is decent.",neutral,25,yes,no
3989,female,60+,north,electronics,online,nykaa,5,very satisfied with the quality.,positive,59,no,no
3990,female,26-35,north,books,online,facebook marketplace,4,great value for money.,positive,13,yes,no
3991,other,36-45,west,sports,online,myntra,5,"amazing experience, highly recommend!",positive,13,yes,no
3992,other,46-60,central,books,online,swiggy instamart,4,very satisfied with the quality.,positive,11,yes,no
3993,male,26-35,south,automobile,online,bigbasket,3,neutral about the quality.,neutral,60,no,no
3994,male,60+,west,beauty,online,amazon,1,not worth the price.,negative,8,yes,yes
3995,female,18-25,west,automobile,online,myntra,5,great value for money.,positive,46,yes,no
3996,female,26-35,west,home & kitchen,online,shopclues,1,product stopped working after few days.,negative,8,yes,yes
3997,male,36-45,central,groceries,online,lenskart,5,very satisfied with the quality.,positive,50,no,no
3998,other,36-45,north,groceries,online,nykaa,2,very disappointed with the quality.,negative,34,yes,yes
3999,other,18-25,north,groceries,online,swiggy instamart,4,great value for money.,positive,19,yes,no
4000,female,60+,central,beauty,online,bigbasket,2,not worth the price.,negative,13,yes,yes
4001,male,26-35,east,automobile,online,paytm mall,3,"delivery was fine, product is decent.",neutral,49,no,no
4002,other,18-25,east,home & kitchen,online,paytm mall,3,works fine but could be better.,neutral,55,no,no
4003,male,36-45,east,home & kitchen,online,myntra,4,very satisfied with the quality.,positive,42,yes,no
4004,female,60+,south,books,online,facebook marketplace,1,late delivery and poor packaging.,negative,37,yes,yes
4005,other,18-25,south,books,online,jiomart,5,fast delivery and great packaging.,positive,36,yes,no
4006,other,36-45,south,home & kitchen,online,amazon,2,not worth the price.,negative,62,no,yes
4007,male,60+,north,electronics,online,snapdeal,4,fast delivery and great packaging.,positive,27,yes,no
4008,female,60+,south,groceries,online,croma,2,customer service was unhelpful.,negative,59,no,yes
4009,male,18-25,central,fashion,online,amazon,5,"amazing experience, highly recommend!",positive,9,yes,no
4010,male,46-60,north,sports,online,reliance digital,5,"amazing experience, highly recommend!",positive,53,no,no
4011,female,60+,west,automobile,online,meesho,1,customer service was unhelpful.,negative,68,no,yes
4012,other,46-60,north,automobile,online,jiomart,2,very disappointed with the quality.,negative,13,yes,yes
4013,other,46-60,west,groceries,online,myntra,3,average experience overall.,neutral,15,yes,no
4014,female,46-60,south,groceries,online,myntra,4,fast delivery and great packaging.,positive,33,yes,no
4015,male,36-45,west,beauty,online,paytm mall,5,"amazing experience, highly recommend!",positive,44,yes,no
4016,male,18-25,east,automobile,online,lenskart,5,excellent product! exceeded expectations.,positive,66,no,no
4017,male,46-60,west,travel,online,boat,2,customer service was unhelpful.,negative,35,yes,yes
4018,male,46-60,west,travel,online,lenskart,4,great value for money.,positive,55,no,no
4019,male,60+,east,groceries,online,tata cliq,5,great value for money.,positive,27,yes,no
4020,other,60+,west,fashion,online,shopclues,1,late delivery and poor packaging.,negative,39,yes,yes
4021,male,26-35,central,electronics,online,bigbasket,2,late delivery and poor packaging.,negative,16,yes,yes
4022,male,60+,east,travel,online,meesho,4,fast delivery and great packaging.,positive,39,yes,no
4023,female,18-25,north,travel,online,nykaa,2,not worth the price.,negative,64,no,yes
4024,male,60+,north,beauty,online,tata cliq,5,fast delivery and great packaging.,positive,25,yes,no
4025,female,18-25,east,electronics,online,others,5,great value for money.,positive,62,no,no
4026,male,46-60,east,beauty,online,reliance digital,2,late delivery and poor packaging.,negative,61,no,yes
4027,male,46-60,west,automobile,online,jiomart,5,excellent product! exceeded expectations.,positive,44,yes,no
4028,female,46-60,west,books,online,tata cliq,5,great value for money.,positive,64,no,no
4029,other,60+,north,books,online,tata cliq,2,not worth the price.,negative,60,no,yes
4030,female,36-45,west,books,online,tata cliq,4,very satisfied with the quality.,positive,49,no,no
4031,female,18-25,central,electronics,online,flipkart,3,works fine but could be better.,neutral,66,no,no
4032,female,46-60,south,automobile,online,croma,4,"amazing experience, highly recommend!",positive,71,no,no
4033,male,26-35,central,travel,online,zepto,3,"delivery was fine, product is decent.",neutral,23,yes,no
4034,male,46-60,central,groceries,online,others,3,neutral about the quality.,neutral,56,no,no
4035,female,26-35,east,beauty,online,facebook marketplace,3,average experience overall.,neutral,34,yes,no
4036,male,18-25,west,home & kitchen,online,nykaa,2,not worth the price.,negative,59,no,yes
4037,other,46-60,central,books,online,jiomart,3,average experience overall.,neutral,11,yes,no
4038,female,18-25,central,groceries,online,jiomart,2,customer service was unhelpful.,negative,36,yes,yes
4039,male,26-35,south,travel,online,snapdeal,5,fast delivery and great packaging.,positive,41,yes,no
4040,female,46-60,west,sports,online,reliance digital,4,great value for money.,positive,34,yes,no
4041,male,60+,east,groceries,online,swiggy instamart,2,not worth the price.,negative,67,no,yes
4042,female,26-35,east,sports,online,snapdeal,5,"amazing experience, highly recommend!",positive,27,yes,no
4043,other,26-35,west,electronics,online,bigbasket,3,neutral about the quality.,neutral,43,yes,no
4044,male,26-35,central,travel,online,jiomart,2,very disappointed with the quality.,negative,35,yes,yes
4045,female,36-45,north,beauty,online,ajio,2,late delivery and poor packaging.,negative,37,yes,yes
4046,male,18-25,central,beauty,online,others,4,great value for money.,positive,43,yes,no
4047,female,36-45,south,groceries,online,boat,4,great value for money.,positive,41,yes,no
4048,male,60+,central,sports,online,meesho,4,"amazing experience, highly recommend!",positive,39,yes,no
4049,female,18-25,north,books,online,myntra,4,very satisfied with the quality.,positive,66,no,no
4050,female,60+,central,sports,online,reliance digital,2,customer service was unhelpful.,negative,15,yes,yes
4051,male,36-45,east,fashion,online,zepto,2,customer service was unhelpful.,negative,10,yes,yes
4052,female,46-60,central,automobile,online,facebook marketplace,4,great value for money.,positive,32,yes,no
4053,other,46-60,east,sports,online,paytm mall,2,product stopped working after few days.,negative,60,no,yes
4054,other,60+,west,travel,online,amazon,2,not worth the price.,negative,36,yes,yes
4055,male,46-60,east,home & kitchen,online,tata cliq,2,late delivery and poor packaging.,negative,26,yes,yes
4056,female,60+,south,books,online,swiggy instamart,2,customer service was unhelpful.,negative,39,yes,yes
4057,other,26-35,south,books,online,snapdeal,5,great value for money.,positive,69,no,no
4058,female,26-35,east,electronics,online,others,2,not worth the price.,negative,4,yes,yes
4059,male,46-60,east,travel,online,others,2,very disappointed with the quality.,negative,45,yes,yes
4060,female,18-25,west,books,online,paytm mall,2,product stopped working after few days.,negative,52,no,yes
4061,male,18-25,central,books,online,amazon,5,great value for money.,positive,27,yes,no
4062,male,26-35,west,travel,online,croma,3,"delivery was fine, product is decent.",neutral,69,no,no
4063,female,26-35,north,fashion,online,meesho,1,customer service was unhelpful.,negative,40,yes,yes
4064,female,18-25,east,electronics,online,bigbasket,2,customer service was unhelpful.,negative,14,yes,yes
4065,other,46-60,north,sports,online,facebook marketplace,4,very satisfied with the quality.,positive,31,yes,no
4066,female,36-45,east,sports,online,others,4,"amazing experience, highly recommend!",positive,62,no,no
4067,other,26-35,east,books,online,snapdeal,1,very disappointed with the quality.,negative,63,no,yes
4068,female,26-35,central,sports,online,zepto,5,very satisfied with the quality.,positive,15,yes,no
4069,other,60+,south,fashion,online,jiomart,3,neutral about the quality.,neutral,26,yes,no
4070,male,60+,east,beauty,online,swiggy instamart,4,very satisfied with the quality.,positive,4,yes,no
4071,male,18-25,east,groceries,online,amazon,2,product stopped working after few days.,negative,8,yes,yes
4072,other,46-60,north,books,online,tata cliq,3,average experience overall.,neutral,53,no,no
4073,other,26-35,north,automobile,online,zepto,4,"amazing experience, highly recommend!",positive,38,yes,no
4074,other,26-35,west,books,online,myntra,4,"amazing experience, highly recommend!",positive,62,no,no
4075,male,36-45,south,automobile,online,boat,4,great value for money.,positive,2,yes,no
4076,male,60+,south,fashion,online,meesho,5,fast delivery and great packaging.,positive,60,no,no
4077,other,36-45,central,books,online,tata cliq,4,excellent product! exceeded expectations.,positive,45,yes,no
4078,female,60+,south,electronics,online,flipkart,3,"product is okay, nothing special.",neutral,7,yes,no
4079,male,60+,central,home & kitchen,online,flipkart,2,customer service was unhelpful.,negative,48,no,yes
4080,other,46-60,west,fashion,online,lenskart,1,late delivery and poor packaging.,negative,1,yes,yes
4081,other,46-60,south,electronics,online,bigbasket,2,late delivery and poor packaging.,negative,68,no,yes
4082,male,46-60,central,books,online,amazon,2,customer service was unhelpful.,negative,63,no,yes
4083,other,26-35,west,fashion,online,jiomart,5,great value for money.,positive,24,yes,no
4084,other,60+,south,electronics,online,paytm mall,2,customer service was unhelpful.,negative,19,yes,yes
4085,female,60+,east,electronics,online,zepto,1,customer service was unhelpful.,negative,4,yes,yes
4086,female,46-60,south,sports,online,jiomart,5,excellent product! exceeded expectations.,positive,16,yes,no
4087,male,46-60,central,home & kitchen,online,shopclues,3,"delivery was fine, product is decent.",neutral,41,yes,no
4088,other,60+,east,automobile,online,bigbasket,4,great value for money.,positive,61,no,no
4089,other,18-25,north,home & kitchen,online,shopclues,1,customer service was unhelpful.,negative,13,yes,yes
4090,other,18-25,west,fashion,online,flipkart,3,average experience overall.,neutral,21,yes,no
4091,other,60+,west,fashion,online,paytm mall,5,"amazing experience, highly recommend!",positive,19,yes,no
4092,male,36-45,south,home & kitchen,online,myntra,2,very disappointed with the quality.,negative,35,yes,yes
4093,female,46-60,central,home & kitchen,online,facebook marketplace,3,"delivery was fine, product is decent.",neutral,2,yes,no
4094,female,36-45,east,books,online,others,5,excellent product! exceeded expectations.,positive,66,no,no
4095,other,36-45,south,beauty,online,zepto,1,product stopped working after few days.,negative,13,yes,yes
4096,female,18-25,west,groceries,online,others,4,"amazing experience, highly recommend!",positive,50,no,no
4097,female,26-35,north,travel,online,amazon,3,works fine but could be better.,neutral,36,yes,no
4098,male,18-25,central,beauty,online,others,2,not worth the price.,negative,31,yes,yes
4099,other,36-45,west,books,online,amazon,2,not worth the price.,negative,18,yes,yes
